episode_id,source_citation,source_url,year_window,geography,region,age_band,skill_tier,sector,prior_income_band,subsidy_level,ubi_level,population_n,time_horizon,outcome_retrain_%,outcome_share_similar_%,outcome_underemployed_%,outcome_exit_%,outcome_still_seeking_%,data_quality,notes,comparability_notes,quarter,months_post_closure,gender,rc_la_claimant_count_q_mean,rc_la_claimant_baseline,rc_la_excess_vs_baseline,rc_la_age_claimants,rc_la_age_pct_of_la_total,ne_claimant_count_q_mean,ne_claimant_baseline,ne_claimant_excess_vs_baseline,ne_gender_claimants,ne_gender_pct_within_age_band,ne_unemployment_rate_%,ne_employment_rate_%,ne_activity_rate_%,aps_period,ne_median_weekly_pay_gbp,ne_median_annual_pay_gbp,ssi_est_workers_this_cell,ssi_age_share_prior,ssi_gender_share_prior,off_all_benefits_%,still_on_benefits_%,never_claimed_jsa_%,self_employment_%,self_employment_n,training_courses_n,area_wage_change_%,ne_wage_change_%,manual_jobs_share_pre_%,manual_jobs_share_post_%
redcar_2015,ONS Nomis NM_162_1 / DWP JSA Stats / SSI Task Force,https://www.nomisweb.co.uk/,2015-2017,Redcar / Teesside,North East England,50+,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£15k employer hiring subsidy (45+ tier — highest rate, recognising harder-to-place status); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",52,2016Q3 (10 months post-closure),,,,,,LOW,"AGE BAND: 50+. Nomis band used: Aged 50+ . Estimated SSI workers in this cell: 52 (prior: 50% of 2070).  GENDER: female. Prior: 5% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q3 (10 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3182 quarterly avg (baseline 3477; excess vs baseline: -295).  RC LA age band claimants: 770 (24.3% of LA total).  NE ITL1 gender claimants in this age band: 4290 (36.3% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Jan 2016-Dec 2016): unemployment 6.6%, employment 70.5%, activity 75.5%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  No direct outcome data for this quarter. Use RC LA claimant count trajectory as proxy for still_seeking rate.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q3,10,female,3182,3477,-295.4,770.0,24.3,49180,67784,-18604.5,4290.0,36.3,6.6,70.5,75.5,Jan 2016-Dec 2016,492.4,25605,52,0.5,0.05,,,,,,,,,,
redcar_2015,ONS Nomis NM_162_1 / DWP JSA Stats / SSI Task Force,https://www.nomisweb.co.uk/,2015-2017,Redcar / Teesside,North East England,all,low_skilled,primary_metals / steel_manufacturing,<£20k,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",104,2016Q3 (10 months post-closure),4.0,7.0,55.0,32.0,2.0,ESTIMATED_LOW,"INCOME BAND: <£20k. Semi-skilled process support, admin, cleaners. ASHE NE p10 (£288/wk=£15k/yr). Lowest-paid SSI cohort. Estimated 5% of workforce — LOW confidence. Outcome adjustments vs £25k-£35k baseline: retrain -2pp, share_similar -6pp, underemployed +3pp, exit +6pp, still_seeking -1pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q3 (10 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3182 quarterly avg (baseline 3477; excess vs baseline: -295).  NE LABOUR MARKET (APS Jan 2016-Dec 2016): unemployment 6.6%, employment 70.5%, activity 75.5%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  No direct outcome data for this quarter. Use RC LA claimant count trajectory as proxy for still_seeking rate.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q3,10,all,3182,3477,-295.4,,,49180,67784,-18604.5,,,6.6,70.5,75.5,Jan 2016-Dec 2016,492.4,25605,104,,,,,,,,,,,,
redcar_2015,ONS Nomis NM_162_1 / DWP JSA Stats / SSI Task Force,https://www.nomisweb.co.uk/,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£20k-£25k,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",310,2016Q3 (10 months post-closure),5.0,9.0,54.0,30.0,2.0,ESTIMATED_LOW,"INCOME BAND: £20k-£25k. Semi-skilled process operators, junior technicians. ASHE NE p25-median range (£359-£486/wk). Estimated 15% of workforce — LOW confidence. Outcome adjustments vs £25k-£35k baseline: retrain -1pp, share_similar -4pp, underemployed +2pp, exit +4pp, still_seeking -1pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q3 (10 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3182 quarterly avg (baseline 3477; excess vs baseline: -295).  NE LABOUR MARKET (APS Jan 2016-Dec 2016): unemployment 6.6%, employment 70.5%, activity 75.5%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  No direct outcome data for this quarter. Use RC LA claimant count trajectory as proxy for still_seeking rate.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q3,10,all,3182,3477,-295.4,,,49180,67784,-18604.5,,,6.6,70.5,75.5,Jan 2016-Dec 2016,492.4,25605,310,,,,,,,,,,,,
redcar_2015,ONS Nomis NM_162_1 / DWP JSA Stats / SSI Task Force,https://www.nomisweb.co.uk/,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",1138,2016Q3 (10 months post-closure),6.0,13.0,52.0,26.0,,LOW,"INCOME BAND: £25k-£35k. Skilled process operators, blast furnace operators. ASHE NE median-p75 range (£486-£679/wk). PRIMARY ESTIMATE — majority of SSI workforce. All aggregate anchors (25% still-seeking, 93% off benefits) apply directly. Outcome adjustments vs £25k-£35k baseline: retrain +0pp, share_similar +0pp, underemployed +0pp, exit +0pp, still_seeking +0pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q3 (10 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3182 quarterly avg (baseline 3477; excess vs baseline: -295).  NE LABOUR MARKET (APS Jan 2016-Dec 2016): unemployment 6.6%, employment 70.5%, activity 75.5%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  No direct outcome data for this quarter. Use RC LA claimant count trajectory as proxy for still_seeking rate.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q3,10,all,3182,3477,-295.4,,,49180,67784,-18604.5,,,6.6,70.5,75.5,Jan 2016-Dec 2016,492.4,25605,1138,,,,,,,,,,,,
redcar_2015,ONS Nomis NM_162_1 / DWP JSA Stats / SSI Task Force,https://www.nomisweb.co.uk/,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£35k-£50k,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",414,2016Q3 (10 months post-closure),7.0,20.0,46.0,22.0,5.0,ESTIMATED_LOW,"INCOME BAND: £35k-£50k. Senior operators, shift supervisors, maintenance engineers, technicians. ASHE NE p75-p90 range (£679-£882/wk). Estimated 20% of workforce — LOW confidence. Outcome adjustments vs £25k-£35k baseline: retrain +1pp, share_similar +7pp, underemployed -6pp, exit -4pp, still_seeking +2pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q3 (10 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3182 quarterly avg (baseline 3477; excess vs baseline: -295).  NE LABOUR MARKET (APS Jan 2016-Dec 2016): unemployment 6.6%, employment 70.5%, activity 75.5%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  No direct outcome data for this quarter. Use RC LA claimant count trajectory as proxy for still_seeking rate.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q3,10,all,3182,3477,-295.4,,,49180,67784,-18604.5,,,6.6,70.5,75.5,Jan 2016-Dec 2016,492.4,25605,414,,,,,,,,,,,,
redcar_2015,ONS Nomis NM_162_1 / DWP JSA Stats / SSI Task Force,https://www.nomisweb.co.uk/,2015-2017,Redcar / Teesside,North East England,all,professional,primary_metals / steel_manufacturing,£50k+,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",104,2016Q3 (10 months post-closure),5.0,28.0,38.0,20.0,9.0,ESTIMATED_LOW,"INCOME BAND: £50k+. Plant management, senior engineers, operations managers. Above ASHE NE p90 (£882/wk=£45.9k/yr). Estimated 5% of workforce — LOW confidence. Likely had enhanced redundancy packages separate from main SSI terms. Outcome adjustments vs £25k-£35k baseline: retrain -1pp, share_similar +15pp, underemployed -14pp, exit -6pp, still_seeking +6pp. Source: China Shock ADH (low-wage→exit/underemployed; high-wage→share_similar) + Hartz re-employment wage analysis. All income-band outcomes ESTIMATED_LOW.  QUARTER: 2016Q3 (10 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3182 quarterly avg (baseline 3477; excess vs baseline: -295).  NE LABOUR MARKET (APS Jan 2016-Dec 2016): unemployment 6.6%, employment 70.5%, activity 75.5%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  No direct outcome data for this quarter. Use RC LA claimant count trajectory as proxy for still_seeking rate.  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q3,10,all,3182,3477,-295.4,,,49180,67784,-18604.5,,,6.6,70.5,75.5,Jan 2016-Dec 2016,492.4,25605,104,,,,,,,,,,,,
redcar_2015,SSI Task Force One Year On Report Sept 2016,https://teesvalley-ca.gov.uk/news/ssi-task-force-publishes-one-year-report/,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",2070,2016Q4 (13 months post-closure),,8.3,,7.0,,HIGH,"QUARTER: 2016Q4 (13 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3193 quarterly avg (baseline 3477; excess vs baseline: -284).  NE LABOUR MARKET (APS Apr 2016-Mar 2017): unemployment 7.1%, employment 69.9%, activity 75.4%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — 12 months (Task Force, n=2150): 93.0% off ALL benefits; 7.0% (~160 workers) still on benefits — likely older/health-affected. CRITICAL: cannot split 93.0% into retrain/share_similar/underemployed/exit without DWP microdata. Self-employment: 172 new businesses (8.3% of 2070).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q4,13,all,3193,3477,-283.8,,,50390,67784,-17394.5,,,7.1,69.9,75.4,Apr 2016-Mar 2017,492.4,25605,2070,,,93.0,7.0,,8.3,172.0,15510.0,,,,
redcar_2015,SSI Task Force One Year On Report Sept 2016,https://teesvalley-ca.gov.uk/news/ssi-task-force-publishes-one-year-report/,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",207,2016Q4 (13 months post-closure),,8.3,,7.0,,HIGH,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 207 (prior: 10% of 2070).  QUARTER: 2016Q4 (13 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3193 quarterly avg (baseline 3477; excess vs baseline: -284).  RC LA age band claimants: 770 (24.2% of LA total).  NE LABOUR MARKET (APS Apr 2016-Mar 2017): unemployment 7.1%, employment 69.9%, activity 75.4%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — 12 months (Task Force, n=2150): 93.0% off ALL benefits; 7.0% (~160 workers) still on benefits — likely older/health-affected. CRITICAL: cannot split 93.0% into retrain/share_similar/underemployed/exit without DWP microdata. Self-employment: 172 new businesses (8.3% of 2070).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q4,13,all,3193,3477,-283.8,770.0,24.2,50390,67784,-17394.5,,,7.1,69.9,75.4,Apr 2016-Mar 2017,492.4,25605,207,0.1,,93.0,7.0,,8.3,172.0,15510.0,,,,
redcar_2015,SSI Task Force One Year On Report Sept 2016,https://teesvalley-ca.gov.uk/news/ssi-task-force-publishes-one-year-report/,2015-2017,Redcar / Teesside,North East England,25-49,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",828,2016Q4 (13 months post-closure),,8.3,,7.0,,HIGH,"AGE BAND: 25-49. Nomis band used: Aged 25-49 (NOTE: Nomis uses 25-49, not 25-44 — document mismatch). Estimated SSI workers in this cell: 828 (prior: 40% of 2070).  QUARTER: 2016Q4 (13 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3193 quarterly avg (baseline 3477; excess vs baseline: -284).  RC LA age band claimants: 1647 (51.7% of LA total).  NE LABOUR MARKET (APS Apr 2016-Mar 2017): unemployment 7.1%, employment 69.9%, activity 75.4%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — 12 months (Task Force, n=2150): 93.0% off ALL benefits; 7.0% (~160 workers) still on benefits — likely older/health-affected. CRITICAL: cannot split 93.0% into retrain/share_similar/underemployed/exit without DWP microdata. Self-employment: 172 new businesses (8.3% of 2070).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q4,13,all,3193,3477,-283.8,1647.0,51.7,50390,67784,-17394.5,,,7.1,69.9,75.4,Apr 2016-Mar 2017,492.4,25605,828,0.4,,93.0,7.0,,8.3,172.0,15510.0,,,,
redcar_2015,SSI Task Force One Year On Report Sept 2016,https://teesvalley-ca.gov.uk/news/ssi-task-force-publishes-one-year-report/,2015-2017,Redcar / Teesside,North East England,50+,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£15k employer hiring subsidy (45+ tier — highest rate, recognising harder-to-place status); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",1035,2016Q4 (13 months post-closure),,8.3,,7.0,,HIGH,"AGE BAND: 50+. Nomis band used: Aged 50+ . Estimated SSI workers in this cell: 1035 (prior: 50% of 2070).  QUARTER: 2016Q4 (13 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3193 quarterly avg (baseline 3477; excess vs baseline: -284).  RC LA age band claimants: 770 (24.2% of LA total).  NE LABOUR MARKET (APS Apr 2016-Mar 2017): unemployment 7.1%, employment 69.9%, activity 75.4%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — 12 months (Task Force, n=2150): 93.0% off ALL benefits; 7.0% (~160 workers) still on benefits — likely older/health-affected. CRITICAL: cannot split 93.0% into retrain/share_similar/underemployed/exit without DWP microdata. Self-employment: 172 new businesses (8.3% of 2070).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q4,13,all,3193,3477,-283.8,770.0,24.2,50390,67784,-17394.5,,,7.1,69.9,75.4,Apr 2016-Mar 2017,492.4,25605,1035,0.5,,93.0,7.0,,8.3,172.0,15510.0,,,,
redcar_2015,SSI Task Force One Year On Report Sept 2016,https://teesvalley-ca.gov.uk/news/ssi-task-force-publishes-one-year-report/,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",197,2016Q4 (13 months post-closure),,8.3,,7.0,,HIGH,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 197 (prior: 10% of 2070).  GENDER: male. Prior: 95% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2016Q4 (13 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3193 quarterly avg (baseline 3477; excess vs baseline: -284).  RC LA age band claimants: 770 (24.2% of LA total).  NE ITL1 gender claimants in this age band: 8030 (66.2% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Apr 2016-Mar 2017): unemployment 7.1%, employment 69.9%, activity 75.4%.  NE MEDIAN WAGE (ASHE 2016): £492.4/week (£25605/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  OUTCOME ANCHOR — 12 months (Task Force, n=2150): 93.0% off ALL benefits; 7.0% (~160 workers) still on benefits — likely older/health-affected. CRITICAL: cannot split 93.0% into retrain/share_similar/underemployed/exit without DWP microdata. Self-employment: 172 new businesses (8.3% of 2070).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2016Q4,13,male,3193,3477,-283.8,770.0,24.2,50390,67784,-17394.5,8030.0,66.2,7.1,69.9,75.4,Apr 2016-Mar 2017,492.4,25605,197,0.1,0.95,93.0,7.0,,8.3,172.0,15510.0,,,,
